query	subject
KH.C8.317	KY21.Chr8.976
KH.C8.95	KY21.Chr8.977
KH.C8.590	KY21.Chr8.980
KH.C8.354	KY21.Chr8.981
KH.L100.3	KY21.Chr8.981
KH.C8.143	KY21.Chr8.983
KH.C8.840	KY21.Chr8.984
KH.C8.870	KY21.Chr8.985
KH.C8.710	KY21.Chr8.986
KH.C8.364	KY21.Chr8.987
KH.C8.573	KY21.Chr8.988
KH.C8.88	KY21.Chr8.989
KH.C8.862	KY21.Chr8.990
KH.C8.327	KY21.Chr8.992
KH.C8.545	KY21.Chr8.993
KH.C8.684	KY21.Chr8.994
KH.C8.198	KY21.Chr8.995
KH.C8.818	KY21.Chr8.996
KH.C8.758	KY21.Chr8.997
KH.C8.350	KY21.Chr8.998
KH.C8.607	KY21.Chr8.999
KH.C8.227	KY21.Chr8.1001
KH.C8.907	KY21.Chr8.1002
KH.C8.162	KY21.Chr8.1003
KH.C8.877	KY21.Chr8.1004
KH.C8.715	KY21.Chr8.1005
KH.C8.504	KY21.Chr8.1006
KH.C8.511	KY21.Chr8.1007
KH.C8.415	KY21.Chr8.1008
KH.C8.706	KY21.Chr8.1011
KH.C8.195	KY21.Chr8.1012
KH.C8.21	KY21.Chr8.1013
KH.C8.404	KY21.Chr8.1017
KH.C8.671	KY21.Chr8.1018
KH.C8.824	KY21.Chr8.1019
KH.C8.304	KY21.Chr8.1020
KH.C8.454	KY21.Chr8.1021
KH.C8.695	KY21.Chr8.1022
KH.C8.793	KY21.Chr8.1023
KH.C8.332	KY21.Chr8.1024
KH.C8.674	KY21.Chr8.1025
KH.C8.154	KY21.Chr8.1028
KH.C8.760	KY21.Chr8.1029
KH.C8.593	KY21.Chr8.1030
KH.C8.273	KY21.Chr8.1031
KH.C8.219	KY21.Chr8.1032
KH.C8.693	KY21.Chr8.1035
KH.C8.133	KY21.Chr8.1036
KH.C8.452	KY21.Chr8.1037
KH.C8.666	KY21.Chr8.1041
KH.C8.579	KY21.Chr8.1042
KH.C8.678	KY21.Chr8.1045
KH.C8.185	KY21.Chr8.1046
KH.C8.841	KY21.Chr8.1047
KH.C8.489	KY21.Chr8.1048
KH.C8.80	KY21.Chr8.1049
KH.C8.262	KY21.Chr8.1051
KH.C8.110	KY21.Chr8.1052
KH.C8.686	KY21.Chr8.1053
KH.C8.166	KY21.Chr8.1054
KH.C8.55	KY21.Chr8.1055
KH.C8.668	KY21.Chr8.1056
KH.C8.30	KY21.Chr8.1057
KH.C8.533	KY21.Chr8.1058
KH.C8.831	KY21.Chr8.1059
KH.C8.382	KY21.Chr8.1060
KH.C8.905	KY21.Chr8.1061
KH.C8.356	KY21.Chr8.1062
KH.C8.201	KY21.Chr8.1063
KH.C8.815	KY21.Chr8.1064
KH.C8.766	KY21.Chr8.1065
KH.C8.298	KY21.Chr8.1066
KH.C8.85	KY21.Chr8.1067
KH.C8.569	KY21.Chr8.1068
KH.C8.431	KY21.Chr8.1069
KH.C8.157	KY21.Chr8.1071
KH.C8.226	KY21.Chr8.1075
KH.C8.378	KY21.Chr8.1076
KH.C8.917	KY21.Chr8.1077
KH.C8.234	KY21.Chr8.1078
KH.C8.388	KY21.Chr8.1079
KH.C8.435	KY21.Chr8.1080
KH.C8.613	KY21.Chr8.1081
KH.C8.111	KY21.Chr8.1085
KH.C8.457	KY21.Chr8.1086
KH.C8.468	KY21.Chr8.1087
KH.C8.892	KY21.Chr8.1088
KH.C8.585	KY21.Chr8.1090
KH.C8.535	KY21.Chr8.1091
KH.C8.137	KY21.Chr8.1092
KH.C8.2	KY21.Chr8.1093
KH.C8.104	KY21.Chr8.1094
KH.C8.308	KY21.Chr8.1095
KH.C8.619	KY21.Chr8.1096
KH.C8.108	KY21.Chr8.1097
KH.C8.617	KY21.Chr8.1098
KH.C8.636	KY21.Chr8.1099
KH.C8.244	KY21.Chr8.1100
KH.C8.410	KY21.Chr8.1101
KH.C8.608	KY21.Chr8.1102
KH.C8.711	KY21.Chr8.1103
KH.C8.223	KY21.Chr8.1104
KH.C8.197	KY21.Chr8.1105
KH.C8.723	KY21.Chr8.1106
KH.C8.869	KY21.Chr8.1107
KH.C8.203	KY21.Chr8.1108
KH.C8.914	KY21.Chr8.1109
KH.C8.696	KY21.Chr8.1110
KH.C8.406	KY21.Chr8.1111
KH.C8.389	KY21.Chr8.1112
KH.C8.851	KY21.Chr8.1113
KH.C8.67	KY21.Chr8.1114
KH.C8.159	KY21.Chr8.1115
KH.C8.37	KY21.Chr8.1116
KH.C8.716	KY21.Chr8.1117
KH.C8.115	KY21.Chr8.1118
KH.C8.328	KY21.Chr8.1119
KH.C8.606	KY21.Chr8.1120
KH.C8.207	KY21.Chr8.1121
KH.C8.646	KY21.Chr8.1123
KH.C8.899	KY21.Chr8.1124
KH.C8.911	KY21.Chr8.1125
KH.C8.919	KY21.Chr8.1126
KH.C8.421	KY21.Chr8.1127
KH.C8.11	KY21.Chr8.1128
KH.C8.739	KY21.Chr8.1129
KH.C8.23	KY21.Chr8.1130
KH.C8.330	KY21.Chr8.1132
KH.C8.287	KY21.Chr8.1133
KH.C8.109	KY21.Chr8.1134
KH.C8.403	KY21.Chr8.1135
KH.C8.705	KY21.Chr8.1136
KH.C8.217	KY21.Chr8.1137
KH.C8.525	KY21.Chr8.1138
KH.C8.74	KY21.Chr8.1139
KH.C8.641	KY21.Chr8.1140
KH.C8.122	KY21.Chr8.1142
KH.C8.441	KY21.Chr8.1144
KH.C8.483	KY21.Chr8.1145
KH.C8.757	KY21.Chr8.1146
KH.C8.506	KY21.Chr8.1147
KH.C8.186	KY21.Chr8.1148
KH.C8.106	KY21.Chr8.1149
KH.C8.228	KY21.Chr8.1150
KH.C8.408	KY21.Chr8.1151
KH.C8.128	KY21.Chr8.1152
KH.C8.112	KY21.Chr8.1153
KH.C8.542	KY21.Chr8.1154
KH.C8.578	KY21.Chr8.1155
KH.C8.58	KY21.Chr8.1156
KH.C8.616	KY21.Chr8.1157
KH.C8.255	KY21.Chr8.1158
KH.C8.385	KY21.Chr8.1159
KH.C8.124	KY21.Chr8.1160
KH.C8.632	KY21.Chr8.1161
KH.C8.549	KY21.Chr8.1162
KH.C8.557	KY21.Chr8.1164
KH.C8.707	KY21.Chr8.1165
KH.C8.676	KY21.Chr8.1166
KH.C8.625	KY21.Chr8.1167
KH.C8.220	KY21.Chr8.1168
KH.C8.843	KY21.Chr8.1169
KH.C8.266	KY21.Chr8.1172
KH.S934.2	KY21.Chr8.1173
KH.S1721.1	KY21.Chr8.1173
KH.S934.1	KY21.Chr8.1175
KH.S934.3	KY21.Chr8.1176
KH.C8.348	KY21.Chr8.1177
KH.C8.773	KY21.Chr8.1178
KH.C8.405	KY21.Chr8.1179
KH.C8.472	KY21.Chr8.1180
KH.S3005.1	KY21.Chr8.1181
KH.C8.875	KY21.Chr8.1183
KH.C8.71	KY21.Chr8.1184
KH.C8.434	KY21.Chr8.1185
KH.C8.313	KY21.Chr8.1186
KH.C8.387	KY21.Chr8.1187
KH.C8.582	KY21.Chr8.1188
KH.S873.2	KY21.Chr8.1192
KH.S873.1	KY21.Chr8.1193
KH.S1411.1	KY21.Chr8.1194
KH.S1411.2	KY21.Chr8.1196
KH.C8.326	KY21.Chr8.1197
KH.C8.507	KY21.Chr8.1198
KH.C8.265	KY21.Chr8.1199
KH.C8.682	KY21.Chr8.1200
KH.C8.750	KY21.Chr8.1201
KH.C8.9	KY21.Chr8.1202
KH.C8.399	KY21.Chr8.1203
KH.C8.47	KY21.Chr8.1204
KH.C8.351	KY21.Chr8.1205
KH.C8.73	KY21.Chr8.1206
KH.C8.282	KY21.Chr8.1207
KH.C8.523	KY21.Chr8.1208
KH.C8.275	KY21.Chr8.1209
KH.C8.784	KY21.Chr8.1210
KH.C8.834	KY21.Chr8.1211
KH.C8.261	KY21.Chr8.1212
KH.C8.697	KY21.Chr8.1213
KH.C8.250	KY21.Chr8.1214
KH.C8.485	KY21.Chr8.1215
KH.C8.293	KY21.Chr8.1217
KH.C8.575	KY21.Chr8.1219
KH.C8.873	KY21.Chr8.1220
KH.C8.123	KY21.Chr8.1221
KH.C8.210	KY21.Chr8.1222
KH.C8.494	KY21.Chr8.1223
KH.C8.719	KY21.Chr8.1224
KH.C8.25	KY21.Chr8.1225
KH.C8.172	KY21.Chr8.1226
KH.C8.107	KY21.Chr8.1227
KH.C8.75	KY21.Chr8.1228
KH.C8.845	KY21.Chr8.1229
KH.C8.906	KY21.Chr8.1231
KH.C8.256	KY21.Chr8.1232
KH.C8.4	KY21.Chr8.1233
KH.C8.844	KY21.Chr8.1234
KH.C8.329	KY21.Chr8.1235
KH.C8.297	KY21.Chr8.1236
KH.C8.492	KY21.Chr8.1238
KH.C8.92	KY21.Chr8.1239
KH.C8.82	KY21.Chr8.1240
KH.C8.65	KY21.Chr8.1241
KH.C8.300	KY21.Chr8.1242
KH.C8.679	KY21.Chr8.1243
KH.C8.868	KY21.Chr8.1244
KH.C8.100	KY21.Chr8.1245
KH.C8.595	KY21.Chr8.1246
KH.C8.430	KY21.Chr8.1247
KH.C8.808	KY21.Chr8.1248
KH.C8.604	KY21.Chr8.1249
KH.C8.517	KY21.Chr8.1250
KH.C8.753	KY21.Chr8.1251
KH.C8.40	KY21.Chr8.1252
KH.C8.274	KY21.Chr8.1253
KH.C8.691	KY21.Chr8.1254
KH.C8.566	KY21.Chr8.1255
KH.C8.96	KY21.Chr8.1256
KH.C8.913	KY21.Chr8.1257
KH.C8.813	KY21.Chr8.1258
KH.C8.611	KY21.Chr8.1259
KH.C8.685	KY21.Chr8.1261
KH.C8.522	KY21.Chr8.1262
KH.C8.688	KY21.Chr8.1264
KH.C8.131	KY21.Chr8.1265
KH.C8.486	KY21.Chr8.1266
KH.C8.365	KY21.Chr8.1268
KH.C8.53	KY21.Chr8.1269
KH.C8.129	KY21.Chr8.1270
KH.C8.923	KY21.Chr8.1271
KH.C8.589	KY21.Chr8.1272
KH.C8.460	KY21.Chr8.1273
KH.C8.286	KY21.Chr8.1275
KH.C8.36	KY21.Chr8.1276
KH.C8.462	KY21.Chr8.1277
KH.C8.259	KY21.Chr8.1278
KH.C8.555	KY21.Chr8.1279
KH.S2824.1	KY21.Chr8.1280
KH.C8.609	KY21.Chr8.1281
KH.C8.206	KY21.Chr8.1282
KH.C8.458	KY21.Chr8.1283
KH.C8.346	KY21.Chr8.1285
KH.C8.704	KY21.Chr8.1286
KH.C8.447	KY21.Chr8.1288
KH.C8.344	KY21.Chr8.1289
KH.L129.3	KY21.Chr8.1290
KH.L129.8	KY21.Chr8.1291
KH.L129.5	KY21.Chr8.1292
KH.L129.2	KY21.Chr8.1293
KH.L129.6	KY21.Chr8.1294
KH.L129.7	KY21.Chr8.1295
KH.L129.1	KY21.Chr8.1296
KH.C8.521	KY21.Chr8.1298
KH.C8.857	KY21.Chr8.1299
KH.C8.103	KY21.Chr8.1300
KH.C8.514	KY21.Chr8.1301
KH.C8.232	KY21.Chr8.1302
KH.C8.490	KY21.Chr8.1304
KH.C8.321	KY21.Chr8.1305
KH.C8.687	KY21.Chr8.1306
KH.C8.148	KY21.Chr8.1307
KH.S1361.1	KY21.Chr8.1308
KH.S1454.2	KY21.Chr8.1308
KH.S1361.2	KY21.Chr8.1309
KH.S424.11	KY21.Chr8.1312
KH.S1454.1	KY21.Chr8.1314
KH.S563.1	KY21.Chr8.1315
KH.S563.3	KY21.Chr8.1316
KH.S563.2	KY21.Chr8.1317
KH.S1813.1	KY21.Chr8.1317
KH.S563.4	KY21.Chr8.1318
KH.L142.14	KY21.Chr8.1320
KH.L142.3	KY21.Chr8.1321
KH.L142.15	KY21.Chr8.1322
KH.L142.16	KY21.Chr8.1323
KH.L142.13	KY21.Chr8.1324
KH.L142.10	KY21.Chr8.1325
KH.L142.18	KY21.Chr8.1326
KH.L142.1	KY21.Chr8.1327
KH.L142.4	KY21.Chr8.1328
KH.L142.7	KY21.Chr8.1329
KH.L142.6	KY21.Chr8.1330
KH.L142.19	KY21.Chr8.1331
KH.L142.9	KY21.Chr8.1332
KH.L142.8	KY21.Chr8.1333
KH.L142.2	KY21.Chr8.1334
KH.L142.12	KY21.Chr8.1335
KH.L142.17	KY21.Chr8.1336
KH.L142.11	KY21.Chr8.1337
KH.L17.8	KY21.Chr8.1338
KH.L17.9	KY21.Chr8.1338
KH.L11.5	KY21.Chr8.1339
KH.L11.2	KY21.Chr8.1341
KH.L11.3	KY21.Chr8.1344
KH.L11.1	KY21.Chr8.1345
KH.L11.4	KY21.Chr8.1346
KH.L11.6	KY21.Chr8.1347
KH.L11.7	KY21.Chr8.1348
KH.S779.4	KY21.Chr8.1349
KH.S779.7	KY21.Chr8.1350
KH.S779.1	KY21.Chr8.1354
KH.S779.2	KY21.Chr8.1355
KH.S779.6	KY21.Chr8.1356
KH.S779.3	KY21.Chr8.1357
KH.S2295.1	KY21.Chr8.1358
KH.S899.5	KY21.Chr8.1359
KH.S899.3	KY21.Chr8.1360
KH.S899.4	KY21.Chr8.1361
KH.L17.6	KY21.Chr8.1362
KH.L17.4	KY21.Chr8.1363
KH.L17.5	KY21.Chr8.1364
KH.L17.11	KY21.Chr8.1365
KH.L17.12	KY21.Chr8.1366
KH.L17.13	KY21.Chr8.1367
KH.L17.2	KY21.Chr8.1368
KH.L17.15	KY21.Chr8.1369
KH.L17.16	KY21.Chr8.1370
KH.L17.3	KY21.Chr8.1372
KH.S2300.2	KY21.Chr9.1
KH.S2300.1	KY21.Chr9.2
KH.L99.4	KY21.Chr9.3
KH.L99.3	KY21.Chr9.4
KH.L99.7	KY21.Chr9.5
KH.L99.5	KY21.Chr9.6
KH.L99.12	KY21.Chr9.7
KH.L99.6	KY21.Chr9.8
KH.L99.11	KY21.Chr9.9
KH.L99.2	KY21.Chr9.10
KH.L99.9	KY21.Chr9.11
KH.L99.1	KY21.Chr9.12
KH.L99.8	KY21.Chr9.14
KH.L99.10	KY21.Chr9.15
KH.L93.5	KY21.Chr9.16
KH.S1383.1	KY21.Chr9.16
KH.L93.2	KY21.Chr9.17
KH.L93.3	KY21.Chr9.18
KH.L93.4	KY21.Chr9.19
KH.L93.6	KY21.Chr9.20
KH.L93.1	KY21.Chr9.21
KH.L173.5	KY21.Chr9.22
KH.L173.2	KY21.Chr9.23
KH.L173.3	KY21.Chr9.24
KH.L173.6	KY21.Chr9.24
KH.L173.7	KY21.Chr9.34
KH.L173.8	KY21.Chr9.34
KH.L173.1	KY21.Chr9.35
KH.L173.9	KY21.Chr9.36
KH.L173.4	KY21.Chr9.37
KH.S936.2	KY21.Chr9.38
KH.S936.1	KY21.Chr9.39
KH.S936.3	KY21.Chr9.40
KH.S1039.4	KY21.Chr9.40
KH.S1039.3	KY21.Chr9.41
KH.S1039.5	KY21.Chr9.43
KH.S1039.2	KY21.Chr9.44
KH.S1039.1	KY21.Chr9.45
KH.S1742.1	KY21.Chr9.45
KH.S1742.2	KY21.Chr9.46
KH.C9.565	KY21.Chr9.47
KH.C9.53	KY21.Chr9.48
KH.C9.222	KY21.Chr9.50
KH.C13.188	KY21.Chr9.50
KH.L108.26	KY21.Chr9.50
KH.C9.778	KY21.Chr9.51
KH.C9.751	KY21.Chr9.52
KH.C9.847	KY21.Chr9.52
KH.C9.384	KY21.Chr9.53
KH.C9.364	KY21.Chr9.54
KH.C9.390	KY21.Chr9.54
KH.C9.345	KY21.Chr9.55
KH.C9.494	KY21.Chr9.55
KH.C9.256	KY21.Chr9.56
KH.C9.346	KY21.Chr9.57
KH.C9.144	KY21.Chr9.58
KH.C9.107	KY21.Chr9.59
KH.S1562.1	KY21.Chr9.59
KH.C9.465	KY21.Chr9.60
KH.C9.589	KY21.Chr9.61
KH.C9.706	KY21.Chr9.62
KH.C9.636	KY21.Chr9.63
KH.C9.555	KY21.Chr9.64
KH.C9.480	KY21.Chr9.65
KH.C9.122	KY21.Chr9.66
KH.C9.225	KY21.Chr9.67
KH.C9.259	KY21.Chr9.68
KH.C9.542	KY21.Chr9.69
KH.S1512.1	KY21.Chr9.69
KH.C9.651	KY21.Chr9.70
KH.S484.4	KY21.Chr9.72
KH.S484.3	KY21.Chr9.73
KH.S484.1	KY21.Chr9.75
KH.S484.2	KY21.Chr9.77
KH.C9.329	KY21.Chr9.78
KH.C9.551	KY21.Chr9.79
KH.C9.563	KY21.Chr9.80
KH.C9.289	KY21.Chr9.86
KH.C9.450	KY21.Chr9.87
KH.C9.769	KY21.Chr9.89
KH.C9.140	KY21.Chr9.90
KH.C9.149	KY21.Chr9.91
KH.C9.109	KY21.Chr9.92
KH.C9.169	KY21.Chr9.93
KH.C9.691	KY21.Chr9.94
KH.C9.303	KY21.Chr9.95
KH.C9.118	KY21.Chr9.96
KH.C9.264	KY21.Chr9.97
KH.C9.797	KY21.Chr9.98
KH.C9.579	KY21.Chr9.99
KH.C9.326	KY21.Chr9.100
KH.C9.857	KY21.Chr9.101
KH.C9.719	KY21.Chr9.102
KH.C9.561	KY21.Chr9.103
KH.C9.644	KY21.Chr9.104
KH.C9.570	KY21.Chr9.105
KH.C9.768	KY21.Chr9.106
KH.C9.309	KY21.Chr9.107
KH.C9.785	KY21.Chr9.109
KH.C9.664	KY21.Chr9.110
KH.C9.674	KY21.Chr9.111
KH.C9.162	KY21.Chr9.112
KH.C9.672	KY21.Chr9.113
KH.C9.178	KY21.Chr9.114
KH.S589.3	KY21.Chr9.118
KH.S589.4	KY21.Chr9.119
KH.S589.1	KY21.Chr9.121
KH.C9.174	KY21.Chr9.122
KH.C9.484	KY21.Chr9.123
KH.C9.529	KY21.Chr9.124
KH.C9.47	KY21.Chr9.125
KH.C9.545	KY21.Chr9.126
KH.C9.282	KY21.Chr9.127
KH.C9.175	KY21.Chr9.128
KH.C9.441	KY21.Chr9.128
KH.C9.203	KY21.Chr9.130
KH.C9.311	KY21.Chr9.131
KH.C9.471	KY21.Chr9.134
KH.C9.577	KY21.Chr9.135
KH.C9.695	KY21.Chr9.136
KH.C9.846	KY21.Chr9.137
KH.C9.267	KY21.Chr9.138
KH.C9.31	KY21.Chr9.139
KH.C9.444	KY21.Chr9.141
KH.C9.121	KY21.Chr9.143
KH.C9.831	KY21.Chr9.144
KH.C9.436	KY21.Chr9.145
KH.C9.670	KY21.Chr9.146
KH.C9.641	KY21.Chr9.147
KH.C9.553	KY21.Chr9.148
KH.C9.550	KY21.Chr9.150
KH.C9.218	KY21.Chr9.152
KH.C9.873	KY21.Chr9.153
KH.C9.488	KY21.Chr9.154
KH.C9.890	KY21.Chr9.155
KH.C9.699	KY21.Chr9.156
KH.C9.428	KY21.Chr9.157
KH.C9.410	KY21.Chr9.158
KH.C9.78	KY21.Chr9.159
KH.C9.887	KY21.Chr9.160
KH.C9.67	KY21.Chr9.161
KH.C9.188	KY21.Chr9.162
KH.C9.430	KY21.Chr9.163
KH.C9.71	KY21.Chr9.165
KH.L151.1	KY21.Chr9.165
KH.C9.413	KY21.Chr9.166
KH.L151.6	KY21.Chr9.167
KH.L151.3	KY21.Chr9.168
KH.L151.5	KY21.Chr9.169
KH.L151.2	KY21.Chr9.170
KH.L151.4	KY21.Chr9.173
KH.C9.886	KY21.Chr9.174
KH.C9.515	KY21.Chr9.175
KH.C9.872	KY21.Chr9.178
KH.C9.389	KY21.Chr9.181
KH.C9.576	KY21.Chr9.182
KH.C9.269	KY21.Chr9.184
KH.C9.192	KY21.Chr9.185
KH.C9.753	KY21.Chr9.186
KH.C9.72	KY21.Chr9.187
KH.C9.537	KY21.Chr9.189
KH.C9.358	KY21.Chr9.191
KH.C9.425	KY21.Chr9.192
KH.C9.455	KY21.Chr9.193
KH.C9.571	KY21.Chr9.194
KH.C9.296	KY21.Chr9.195
KH.C9.855	KY21.Chr9.196
KH.C9.327	KY21.Chr9.197
KH.C9.772	KY21.Chr9.198
KH.C9.572	KY21.Chr9.199
KH.C9.504	KY21.Chr9.200
KH.C9.506	KY21.Chr9.201
KH.C9.837	KY21.Chr9.202
KH.C9.652	KY21.Chr9.203
KH.C9.132	KY21.Chr9.204
KH.C9.740	KY21.Chr9.205
KH.C9.361	KY21.Chr9.206
KH.C9.6	KY21.Chr9.207
KH.C9.787	KY21.Chr9.208
KH.C9.427	KY21.Chr9.209
KH.C9.694	KY21.Chr9.210
KH.C9.437	KY21.Chr9.211
KH.C9.136	KY21.Chr9.213
KH.C9.198	KY21.Chr9.214
KH.C9.263	KY21.Chr9.215
KH.C9.110	KY21.Chr9.216
KH.C9.649	KY21.Chr9.217
KH.C9.856	KY21.Chr9.218
KH.C9.705	KY21.Chr9.219
KH.C9.825	KY21.Chr9.220
KH.C9.244	KY21.Chr9.221
KH.C9.770	KY21.Chr9.222
KH.C9.129	KY21.Chr9.223
KH.C9.721	KY21.Chr9.225
KH.C9.749	KY21.Chr9.227
KH.C9.607	KY21.Chr9.230
KH.C9.290	KY21.Chr9.231
KH.L116.65	KY21.Chr9.231
KH.C9.270	KY21.Chr9.232
KH.C9.7	KY21.Chr9.233
KH.C9.201	KY21.Chr9.234
KH.C9.469	KY21.Chr9.235
KH.C9.822	KY21.Chr9.236
KH.C9.736	KY21.Chr9.237
KH.C9.23	KY21.Chr9.238
KH.C9.805	KY21.Chr9.241
KH.C9.354	KY21.Chr9.242
KH.C9.876	KY21.Chr9.243
KH.C9.675	KY21.Chr9.244
KH.C9.708	KY21.Chr9.245
KH.C9.16	KY21.Chr9.246
KH.C9.715	KY21.Chr9.247
KH.C9.610	KY21.Chr9.248
KH.C9.206	KY21.Chr9.249
KH.C9.819	KY21.Chr9.250
KH.C9.640	KY21.Chr9.251
KH.C9.317	KY21.Chr9.252
KH.C9.335	KY21.Chr9.253
KH.C9.391	KY21.Chr9.254
KH.C9.374	KY21.Chr9.255
KH.C9.540	KY21.Chr9.257
KH.C9.186	KY21.Chr9.258
KH.C9.685	KY21.Chr9.259
KH.C9.40	KY21.Chr9.260
KH.C9.360	KY21.Chr9.261
KH.C9.325	KY21.Chr9.262
KH.C9.280	KY21.Chr9.263
KH.C9.42	KY21.Chr9.264
KH.C9.99	KY21.Chr9.265
KH.C9.838	KY21.Chr9.266
KH.C9.888	KY21.Chr9.267
KH.C9.298	KY21.Chr9.269
KH.C9.587	KY21.Chr9.270
KH.C9.547	KY21.Chr9.271
KH.C9.339	KY21.Chr9.272
KH.C9.285	KY21.Chr9.273
KH.C9.105	KY21.Chr9.274
KH.C9.52	KY21.Chr9.275
KH.C2.882	KY21.Chr9.276
KH.C9.94	KY21.Chr9.276
KH.C9.151	KY21.Chr9.277
KH.C9.514	KY21.Chr9.278
KH.C9.161	KY21.Chr9.281
KH.C9.663	KY21.Chr9.282
KH.C9.416	KY21.Chr9.283
KH.C9.746	KY21.Chr9.284
KH.C9.790	KY21.Chr9.285
KH.C9.415	KY21.Chr9.287
KH.C9.525	KY21.Chr9.287
KH.C9.168	KY21.Chr9.288
KH.C9.604	KY21.Chr9.289
KH.C9.834	KY21.Chr9.290
KH.C9.496	KY21.Chr9.291
KH.C9.892	KY21.Chr9.292
KH.C9.321	KY21.Chr9.293
KH.C9.682	KY21.Chr9.294
KH.C9.603	KY21.Chr9.295
KH.S753.1	KY21.Chr9.297
KH.S753.3	KY21.Chr9.298
KH.S753.2	KY21.Chr9.299
KH.C9.882	KY21.Chr9.303
KH.C9.806	KY21.Chr9.304
KH.C9.601	KY21.Chr9.305
KH.C9.249	KY21.Chr9.306
KH.C9.730	KY21.Chr9.308
KH.C9.752	KY21.Chr9.309
KH.C9.720	KY21.Chr9.310
KH.C9.165	KY21.Chr9.311
KH.C9.893	KY21.Chr9.312
KH.C9.490	KY21.Chr9.313
KH.C9.497	KY21.Chr9.314
KH.C9.29	KY21.Chr9.315
KH.C9.337	KY21.Chr9.317
KH.C9.548	KY21.Chr9.318
KH.C9.612	KY21.Chr9.319
KH.C9.334	KY21.Chr9.320
KH.C9.562	KY21.Chr9.321
KH.C9.732	KY21.Chr9.322
KH.C9.26	KY21.Chr9.323
KH.C9.41	KY21.Chr9.324
KH.C9.533	KY21.Chr9.325
KH.C9.458	KY21.Chr9.326
KH.C9.617	KY21.Chr9.327
KH.C9.483	KY21.Chr9.328
KH.C9.30	KY21.Chr9.329
KH.C9.261	KY21.Chr9.330
KH.C9.83	KY21.Chr9.331
KH.C9.650	KY21.Chr9.332
KH.C9.714	KY21.Chr9.333
KH.C9.75	KY21.Chr9.334
KH.C9.98	KY21.Chr9.335
KH.C9.585	KY21.Chr9.336
KH.C9.538	KY21.Chr9.337
KH.C9.97	KY21.Chr9.339
KH.C9.372	KY21.Chr9.340
KH.C9.420	KY21.Chr9.341
KH.C9.592	KY21.Chr9.342
KH.C9.114	KY21.Chr9.344
KH.C9.463	KY21.Chr9.345
KH.C9.624	KY21.Chr9.346
KH.C9.798	KY21.Chr9.347
KH.C9.639	KY21.Chr9.350
KH.C9.368	KY21.Chr9.351
KH.C9.704	KY21.Chr9.352
KH.C9.868	KY21.Chr9.353
KH.C9.51	KY21.Chr9.354
KH.C9.557	KY21.Chr9.355
KH.C9.378	KY21.Chr9.356
KH.C9.507	KY21.Chr9.357
KH.C9.879	KY21.Chr9.357
KH.C9.141	KY21.Chr9.358
KH.C9.745	KY21.Chr9.359
KH.C9.380	KY21.Chr9.360
KH.C9.709	KY21.Chr9.361
KH.C9.502	KY21.Chr9.362
KH.C9.301	KY21.Chr9.363
KH.C9.660	KY21.Chr9.364
KH.C9.412	KY21.Chr9.365
KH.C9.766	KY21.Chr9.366
KH.C9.349	KY21.Chr9.367
KH.C9.512	KY21.Chr9.368
KH.C9.406	KY21.Chr9.369
KH.C9.299	KY21.Chr9.370
KH.C9.454	KY21.Chr9.371
KH.C9.167	KY21.Chr9.372
KH.C9.792	KY21.Chr9.373
KH.C9.521	KY21.Chr9.374
KH.C9.408	KY21.Chr9.375
KH.C9.851	KY21.Chr9.376
KH.C9.812	KY21.Chr9.377
KH.C9.365	KY21.Chr9.378
KH.C9.648	KY21.Chr9.379
KH.C9.862	KY21.Chr9.381
KH.C9.242	KY21.Chr9.382
KH.C9.595	KY21.Chr9.383
KH.C9.687	KY21.Chr9.384
KH.C9.741	KY21.Chr9.385
KH.L123.5	KY21.Chr9.386
KH.C9.217	KY21.Chr9.387
KH.C9.578	KY21.Chr9.388
KH.C9.803	KY21.Chr9.389
KH.C9.49	KY21.Chr9.390
KH.C9.19	KY21.Chr9.391
KH.C9.700	KY21.Chr9.392
KH.C9.541	KY21.Chr9.394
KH.C9.294	KY21.Chr9.395
KH.C9.119	KY21.Chr9.396
KH.C9.397	KY21.Chr9.397
KH.C9.277	KY21.Chr9.398
KH.C9.564	KY21.Chr9.399
KH.C9.379	KY21.Chr9.400
KH.C9.214	KY21.Chr9.401
KH.C9.701	KY21.Chr9.402
KH.C9.677	KY21.Chr9.404
KH.C9.247	KY21.Chr9.405
KH.C9.439	KY21.Chr9.406
KH.C9.332	KY21.Chr9.407
KH.C9.388	KY21.Chr9.408
KH.C9.863	KY21.Chr9.409
KH.C9.859	KY21.Chr9.410
KH.C9.460	KY21.Chr9.411
KH.C9.113	KY21.Chr9.413
KH.C9.274	KY21.Chr9.414
KH.C9.627	KY21.Chr9.415
KH.C9.511	KY21.Chr9.416
KH.C9.76	KY21.Chr9.418
KH.C9.252	KY21.Chr9.419
KH.C9.233	KY21.Chr9.420
KH.C9.532	KY21.Chr9.421
KH.C9.593	KY21.Chr9.422
KH.C9.153	KY21.Chr9.423
KH.C9.293	KY21.Chr9.425
KH.C9.86	KY21.Chr9.426
KH.C9.784	KY21.Chr9.427
KH.C9.849	KY21.Chr9.428
KH.C9.513	KY21.Chr9.429
KH.C9.108	KY21.Chr9.430
KH.C9.447	KY21.Chr9.431
KH.C9.338	KY21.Chr9.433
KH.C9.143	KY21.Chr9.434
